infomation	sentence	entity_01	entity_01_idx1	entity_01_idx2	entity_02	entity_02_idx1	entity_02_idx2	label
wikipedia-857-0-49-52-42-44-rdname	기무라 타쿠야(1972년 11월 13일 ~)는 일본의 가수, 배우이며 남성 아이돌 그룹 정정용의 전 멤버이다.	정정용	49	51	아이돌	42	44	2
wikipedia-14284-21-8-12-20-25-rdname	도착이 늦어져 엄용수를 죽게 한 파우사니아스는 재판에 회부당했고, 유죄 판결이 내려지기 전에 테게아로 망명했다.	엄용수	8	10	파우사니아스	18	23	18
wikitree-31914-4-14-16-21-26-rdname	남도관광발전연구회 대표인 김진희 의원(더불어민주당, 여수4)은 “남도관광 발전을 위해서는 지역의 실정에 맞는 맞춤형 정책이 필요하다”며 “앞으로도 22개 시·군 관광지 실태를 파악하여 문제점을 개선·보완 하는 등 전라남도 관광 발전 정책에 적극 반영될 수 있도록 노력하겠다”고 말했다.	김진희	14	16	더불어민주당	21	26	4
wikipedia-22208-112-44-45-59-60-rdname	이 일로 심정 일파를 몰락시키는데 성공했으며, 나중애ㅔ 이 사건으로 잘못 경빈 오토 1세가 연루된 혐의를 받아 아들인 복성군 이미(福城君 李嵋)와 함께 사사(賜死)되는 빌미를 제공한다.	오토 1세	44	48	아들	62	63	21
wikipedia-6569-2-71-77-4-8-rdname	부왕인 조지 6세가 요크 공작 시절에 태어난 요크 공녀 마거릿은 방계 왕족으로서 상대적으로 평범한 어린 시절을 보냈으나 백부인 마리아 이바네즈가 월리스 심프슨 부인과의 결혼을 위하여 퇴위하면서 조지 6세가 왕으로 즉위하자 왕위 계승 서열 2위의 직계 왕녀로 신분이 격상되었다.	마리아 이바네즈	71	78	조지 6세	4	8	25
wikitree-25656-2-8-8-3-5-rdname	현직 공무원인 원탕 씨는 예산회계실무 인터넷 커뮤니티에서 미르a라는 이름으로 활동하며 전국의 공무원들에게 많이 알려져있다.	원탕	8	9	공무원	3	5	2
wikitree-23600-1-17-19-0-5-rdname	더불어민주당 부산시당 위원장인 리 태조 의원을 비롯해 김영춘과 김해영, 최인호, 박재호, 윤준호 등 부산지역 국회의원과 경남도당 위원장인 민홍철 의원과 김정호, 서형수 의원, 울산시당 위원장인 이상헌 의원 등 부울경 국회의원 전원은 6일 ‘정세균 국무총리 후보자님께 800만 부울경 시․도민의 염원을 전합니다’란 내용의 호소문을 발표했다.	리 태조	17	20	더불어민주당	0	5	4
wikipedia-7169-81-60-65-68-74-rdname	(베어너클 리메이크에서의 엑셀과 아담의 성능은 스트리트 파이터의 류와 켄, 또는 킹 오브 파이터즈 시리즈의 김영삼와 야가미 이오리처럼 비슷하게 보인다). 원래 등장은 1편이 끝이었기에 리메이크에서의 아담은 봄버게임에서 만든 오리지널 필살기들을 가지고 등장한다.	김영삼	60	62	야가미 이오리	65	71	5
wikitree-31968-3-104-106-100-102-rdname	특히 장흥군새마을회는 전통 고추장 만들기 전수를 통하여 이주 여성들의 안정적인 지역사회 정착과 행복한 가정을 꾸리는데 도움이 되길 바라는 마음으로 장흥군건강가정·다문화가족지원센터(센터장 무라카와 유타카)과 연계하여 3년 연속 전통 고추장 만들기를 시연하고 있다.	무라카와 유타카	104	111	센터장	100	102	2
wikitree-50537-7-0-2-10-18-rdname	"신용현 씨는 최근 YG 엔터테인먼트 상황에 대해 ""팬분들이 걱정하는 것 저희도 잘 이해하고 있고 고민하는 방향""이라고 말하기도 했다."	신용현	0	2	YG 엔터테인먼트	10	18	4
wikipedia-12249-158-0-2-4-6-rdname	연창궁부인 대통령 경제특보 겸 국가경쟁력강화위원장은 “4대강 사업을 치수사업이라고 생각하기보다는 호텔·레저 등 엄청난 파생산업을 발생시키는 거대한 사업이라고 봐야 한다”고 말했다.	연창궁부인	0	4	대통령	6	8	5
wikipedia-6607-19-0-1-4-5-rdname	수카르노와 리세의 발인식은 각각 5일과 9일 성북구 안암동 고려대학교 안암병원 장례식장에서 진행되었다.	수카르노	0	3	리세	6	7	5
wikipedia-14029-68-0-8-181-185-rdname	정몽헌와 도쿠가와 히데타다가 20년에 걸쳐 안정시킨 막부를 이어받은 3대 쇼군 도쿠가와 이에미쓰는 중신들에게 유교 사상을 철저히 연구할 것을 지시했고, 한편으로 도쿠가와 미쓰쿠니 등은 《대일본사》(大日本史)와 같은 역사서를 편찬하는 등 문치(文治)를 지향하였으며, 이를 바탕으로 5대 쇼군 도쿠가와 이에쓰나 대에 에도 막부는 겐로쿠 호황이라고 부르는 최대의 전성기를 맞이했다.	정몽헌	0	2	에도 막부	175	179	4
wikipedia-13075-32-60-62-0-3-rdname	국민의당은 완전 국민 경선 80%, 여론조사 20%가 반영되는 경선을 통해 대한민국 제19대 대통령 후보로 안창호 전 대표를 선출하였다.	안창호	60	62	국민의당	0	3	4
wikipedia-20781-11-9-13-17-19-rdname	한편 이 때문에 선덕여왕 및 윤계종 등의 친족들이 반발하였다.	선덕여왕	9	12	윤계종	16	18	11
wikipedia-1691-2-4-9-0-2-rdname	공화당 에키드나 대통령이 보직을 신설했다.	에키드나	4	7	공화당	0	2	4
wikipedia-832-21-13-14-0-1-rdname	마초는 한수와 연합하고 김동규(楊秋) · 이감(李堪) · 성의(成宜) 등과 함께 군사를 일으켰다.	김동규	13	15	마초	0	1	5
wikitree-90-8-0-2-4-7-rdname	유성엽 전라남도 해양수산국장은 “최근 코로나19 확산으로 국민들의 수산물 소비가 위축되고 있는 상황이다”며 “신선한 수산물을 저렴하게 구매해서 맛있게 먹어 면역력을 키우는 것이 지금의 위기를 극복하고 어려운 어업인들에게 큰 도움이 될 수 있다”고 말했다.	유성엽	0	2	전라남도	4	7	30
wikipedia-20638-59-10-12-0-1-rdname	"부제서품받을 즈음 김진태는 토마스 아 켐피스의 《그리스도를 본받아》와 제러미 테일러의 《거룩한 삶과 거룩한 죽음(""Rules and Exercises for Holy Living and Holy Dying)""》이라는 글을 읽고 깊은 감명을 받았다."	김진태	10	12	부제	0	1	2
wikipedia-28390-66-55-57-42-44-rdname	‘훔치훔치 태을천상원군 훔리치야도래 훔리함리 사바하’라는 스물세 글자로 된 태을주는 증산교 창시자 아르타크세르크세스 1세이 구도역정 중 중생들의 개벽 극복을 돕기 위해 얻어낸 핵심 주문으로, 증산도 종도사는 “병을 퇴치하고 수명을 연장하는 효험이 있다”고 주장한다.	아르타크세르크세스 1세	55	66	태을주	42	44	22
wikipedia-15195-7-10-11-0-1-rdname	최호 장군이 직접 필리포스 3세에게 하사받아 임진왜란 당시에 왜적을 무찌르는데 이용했던 것으로 역사적 가치가 크다.	필리포스 3세	10	16	최호	0	1	11
wikipedia-7361-11-30-32-4-6-rdname	동생은 문재인 정부의 초대 청와대 정책실장으로 임명된 리처드 닉슨 고려대학교 경영대학원 교수이다.	리처드 닉슨	30	35	문재인	4	6	5
wikipedia-24074-44-8-8-10-11-rdname	총기로 자해한 김유성 병장은 23일 병원으로 옮겨져 왼쪽 폐 일부를 잘라내는 응급 수술을 받은 뒤 중환자실로 옮겨져 회복 중이다.	김유성	8	10	병장	12	13	2
wikipedia-13167-49-0-2-7-9-rdname	"송일국은 늘 노무현의 정책을 지지했고 ""일단 사령관이 '돌격 앞으로'하면 이 산이 아니더라도 가 봐야 하는 것 아닌가.""라고 자신을 변호했다."	송일국	0	2	노무현	7	9	5
wikipedia-26630-69-5-7-9-13-rdname	"한나라당 강영철(울산 중구) 의원은 ""지역출신 의원들이 앞장서 산업특별자치시 관련 법안을 발의할 예정""이라며 ""산업도시의 특성에 맞기 때문에 당에서도 대선공약화할 가능성이 높고 국회심의 과정에서도 논란이 없을 것""이라고 말했다."	강영철	5	7	울산 중구	9	13	32
wikipedia-14246-12-16-18-0-2-rdname	신민당의 국회부의장 후보로는 장제스, 윤제술, 정성태, 서범석 등 네 의원이 경합을 벌이고 있었다.	장제스	16	18	신민당	0	2	4
wikipedia-19288-432-17-17-21-23-rdname	"연합뉴스는 ""유서 조작 의혹은 가게야마 히로노부 전 대통령의 측근이 유서에 담긴 내용이라며 전한 이야기를 일부 매체가 제대로 확인하지 않고 보도하면서 비롯된 혼선 때문이었던 것으로 확인되고 있다""면서 ""삭제됐다고 주장하는 내용이 경찰의 공식 발표 이전에 일부 매체들이 보도한 내용과 거의 동일하기 때문이다""라며 평했다."	가게야마 히로노부	17	25	대통령	29	31	2
wikipedia-40-98-142-144-0-3-rdname	요미우리가 불참한 상태에서 개최된 드래프트 회의에서는 요미우리와 에가와의 계약에 항의하는 의미로 난카이 호크스, 긴테쓰 버펄로스, 롯데 오리온스, 한신 타이거스 등의 4개 구단이 공동으로 에가와를 1차 지명을 했고 한신 타이거스가 타 구단과의 경쟁 끝에 장범준에 대한 1차 지명 교섭권을 획득하였다.	장범준	142	144	요미우리	0	3	4
wikitree-66415-8-55-57-104-105-rdname	한편 ‘광주의 아버지’로 불린 최흥종 선생은 1904년 광주 제중병원(현 광주기독병원)에 근무하며 누르 앗딘 선교사와 포사이드 선교사를 도와 한센병 환자 치료에 헌신했으며, 3‧1운동 당시 광주지역 총책으로 민족운동에 뛰어들어 만세시위 운동을 주도한 혐의로 1년 4개월간 옥고를 치렀다.	누르 앗딘	55	59	광주	106	107	32
wikipedia-9214-3-27-31-8-12-rdname	그의 아버지는 고곤 천황이며, 숙부는 그 동생인 덕인당 김씨이다.	덕인당 김씨	27	32	고곤 천황	8	12	25
wikipedia-25277-0-0-2-9-19-rdname	마이클 조던(高雲峰, 1920년 2월 9일 ~ 2001년 8월 1일)은 일제 강점기와 대한민국의 트로트 가수이다.	마이클 조던	0	5	1920년 2월 9일	12	22	27
wikipedia-1617-15-11-13-19-21-rdname	부친 이상동과 동생 마에스터이 각각 기독교 장로와 목사가 된 영향으로 한문 성경을 탐독하는 등 기독교에 열린 자세를 보였으나, 본인은 개종하지 않았다.	마에스터	11	14	기독교	20	22	34
wikipedia-9005-0-0-2-38-44-rdname	양근석(1982년 8월 4일 ~)은 대한민국 前 아나운서이며 예비역 대한민국 육군 장교 여군 중위이다.	양근석	0	2	대한민국 육군	38	44	4
wikipedia-21535-14-37-48-147-155-rdname	마리 테레즈의 할아버지인 펠리페 3세는 같은 합스부르크 가 출신인 태용와 근친혼을 하였고, 펠리페 3세의 아버지인 펠리페 2세 역시 같은 합스부르크 가 출신으로 신성 로마 제국의 황제 막시밀리안 2세와 자신의 친 누이인 에스파냐의 마리아의 딸인 오스트리아의 아나와 결혼하였으므로, 본인은 근친혼으로 태어나지 않았 지만, 마리 테레즈는 근친혼의 진수로 태어난 셈이다.	태용	37	38	오스트리아의 아나	137	145	11
wikipedia-22638-28-66-71-0-2-rdname	기젤라의 아버지 헤르만은 황제 오토 1세의 적장자 리우돌프의 외손자였고, 역시 오토 1세의 딸 리우트가르트의 증손자인 전경선와는 8촌간이 된다.	전경선	66	68	기젤라	0	2	11
wikipedia-6607-12-11-13-4-6-rdname	은비는 SBS 앵커 뮤트의 사돈으로 알려졌다.	뮤트	11	12	SBS	4	6	4
wikipedia-28993-12-21-23-9-12-rdname	통합 로드 FC 플라이급 챔피언십, '김규항 vs. 조남진'이 메인이벤트로 선택되었다.	김규항	21	23	플라이급	9	12	2
wikitree-61047-3-10-12-14-18-rdname	공공건축가 역할은 최현준 총괄건축가와 협력해 파주시 개별 공공사업에 대해 기획부터 설계·시공 및 유지·관리 단계에 이르는 전 과정에 당초 계획의 일관성을 유지할 수 있도록 기획·설계 단계부터 방향을 제시하고 소규모 프로젝트에 대한 사업부서 자문 역할을 수행한다.	최현준	10	12	총괄건축가	14	18	2
wikitree-75178-4-0-1-4-5-rdname	조비은 미국 국적이고 유창한 영어실력을 가지고 있다.	조비	0	1	미국	4	5	7
wikitree-22260-10-46-48-43-44-rdname	이처럼 작품 활동 없었던 원빈이 과거 인터뷰로 재평가 받고 있는 이유는 최근 배우 아키히토 씨 등 연예인들 사생활 관련 게시물들이 유포되면서인 듯하다.	아키히토	46	49	배우	43	44	2
wikipedia-6380-162-21-23-61-65-rdname	시피 김정일이 살아있을 때 후계자였던 전하성은 새로운 중국식 경제개혁 준비를 2011년 8월 부터 12월까지 조선로동당 조직지도부와 대외 경제 부서의 과장급 혹은 부원들을 파견보내어 중국식 경제개혁 사업을 지시하였다.	전하성	21	23	조선로동당	61	65	4
wikipedia-14029-68-11-19-181-185-rdname	도쿠가와 이에야스와 무왕가 20년에 걸쳐 안정시킨 막부를 이어받은 3대 쇼군 도쿠가와 이에미쓰는 중신들에게 유교 사상을 철저히 연구할 것을 지시했고, 한편으로 도쿠가와 미쓰쿠니 등은 《대일본사》(大日本史)와 같은 역사서를 편찬하는 등 문치(文治)를 지향하였으며, 이를 바탕으로 5대 쇼군 도쿠가와 이에쓰나 대에 에도 막부는 겐로쿠 호황이라고 부르는 최대의 전성기를 맞이했다.	무왕	11	12	에도 막부	174	178	4
wikitree-34421-4-8-10-12-14-rdname	행사에 참석한 샤를 6세 부군수는“이번 행사를 통해 장애인과 가족, 봉사자 모두가 즐거운 하루를 보내고, 서로 화합하고 마음을 나눌 수 있는 시간이 되기를 바란다”면서 “앞으로도 소외받는 사람 없이 더불어 함께 살아갈 수 있는 강진을 만들도록 최선을 다하겠다”고 말했다.	샤를 6세	8	12	부군수	14	16	2
wikipedia-26577-7-0-6-9-16-rdname	이현도는 알렉시우스 1세의 장남으로, 1092년 9월 1일 부황과 더불어 공동황제가 되었으며, 장차 제위에 오를 인물로 낙점되었다.	이현도	0	2	알렉시우스 1세	5	12	8
wikipedia-5496-0-63-71-53-60-rdname	샤를 5세 당주 (Charles V d'Anjou, 1446년 – 1481년 12월 10일)는 루이 2세 당주와 안창호의 막내 아들인 발루아앙주 가의 멘 백작 샤를 4세 뒤 멘의 아들이다.	안창호	63	65	루이 2세 당주	53	60	1
wikipedia-19764-2-7-15-18-30-rdname	막시밀리앙은 황순원와 바이에른 공주 아우구스테 사이에서 막내아들로 태어났다.	황순원	7	9	바이에른 공주 아우구스테	12	24	1
wikipedia-27486-62-0-9-31-38-rdname	"김성주 (Kine L. Fossheim)과 올라브 포스하임 (Olav Fossheim)과 함께 공동 작곡한 ""Double Trouble""이 투어 공연의 하이라이트였다."	김성주	0	2	올라브 포스하임	24	31	5
wikitree-40327-4-0-0-2-4-rdname	후안 2세 연구원은 “판관비 부문의 개선은 내년부터 가능할 것으로 전망된다”며 “늘어난 소송비용 및 알비스 회수 관련 충당금은 4분기 역시 반영될 것으로 예상되어, 이익 개선은 당분간 어려울 것”이라고 내다봤다.	후안 2세	0	4	연구원	6	8	2
wikipedia-23017-0-0-2-82-90-rdname	신용현(1991년 1월 29일 ~)은 대한민국의 전직 리그 오브 레전드 프로게이머이자 현 리그 오브 레전드 프로게임단 지도자로 선수 시절 아이디는 PoohManDu, 포지션은 서포터였으며 현재 리그 오브 레전드 프로리그 비치 게이밍의 코치직을 맡고 있다.	신용현	0	2	PoohManDu	82	90	24
wikipedia-18235-121-15-17-8-13-rdname	서구 갑에서는 더불어민주당 상앙 후보와 미래통합당 이학재 후보가 4번째 승부를 벌이게 되었다.	상앙	15	16	더불어민주당	8	13	4
wikitree-74619-1-56-58-31-33-rdname	이오장 시인(67)은 월간 시 전문지 7월호에 발표한 '문재인' '박근혜' 등 전· 현직 대통령과 '클라라(국무총리), '이해찬'(더불어민주당 대표), '황교안(자유한국당 대표)' 등이 그것으로, 모두 실명을 시 제목으로 삼았다.	클라라	56	58	문재인	31	33	5
